87,69,349,0.002373
546,69,426,0.000991
661,69,517,0.001611
454,349,921,0.000627
531,349,412,0.000071
88,400,70,0.000877
1302,400,1025,0.001325
232,70,183,0.000174
1057,70,823,0.000344
1214,70,952,0.002466
89,823,71,0.000632
1056,823,71,0.000632
92,613,73,0.001363
795,613,871,0.004201
796,613,123,0.002120
340,73,260,0.004559
1010,73,785,0.002737
93,274,75,0.000749
356,274,412,0.000632
357,274,136,0.000600
1179,274,921,0.000083
1342,75,1056,0.001891
1436,75,1123,0.000076
94,869,76,0.000742
1110,869,1210,0.000497
1111,869,935,0.000919
95,76,705,0.000158
927,76,724,0.000450
904,705,275,0.000942
1099,705,860,0.000275
96,1196,77,0.000127
1535,1196,1026,0.000298
1536,1196,784,0.000315
97,77,956,0.000409
1747,77,588,0.000336
1008,956,784,0.000407
98,1023,78,0.000907
658,1023,515,0.000436
99,78,217,0.000429
140,78,113,0.001025
281,217,930,0.000456
282,217,240,0.001034
659,217,515,0.000902
100,477,79,0.001065
609,477,448,0.000258
759,477,590,0.000118
206,79,164,0.001186
776,79,601,0.000307
186,150,556,0.000677
1454,150,1136,0.000830
639,501,1082,0.000247
1543,501,1201,0.000220
109,87,695,0.000494
110,87,555,0.000525
105,1095,84,0.000366
678,1095,527,0.000380
770,1095,597,0.000209
1398,1095,224,0.000791
106,84,597,0.000237
368,84,283,0.000430
234,184,608,0.000430
891,1020,694,0.000222
1296,1020,388,0.000100
892,695,555,0.000422
1379,695,1083,0.000284
713,555,967,0.000717
957,747,645,0.001569
958,747,574,0.001477
660,516,1109,0.000616
1771,516,991,0.000434
764,657,593,0.000390
846,657,1086,0.001130
1638,657,132,0.000571
115,427,92,0.000331
547,427,443,0.000689
548,427,294,0.000597
735,92,572,0.000624
1382,92,1085,0.000462
116,1044,93,0.001803
328,1044,253,0.001151
1328,1044,1123,0.000087
223,93,175,0.001465
394,93,305,0.000208
1230,966,494,0.000149
1641,966,204,0.000698
120,433,97,0.000295
553,433,588,0.000133
554,433,181,0.000301
1033,97,806,0.001000
1722,97,696,0.001104
121,471,98,0.000519
601,471,576,0.000820
790,471,608,0.001483
679,98,527,0.000689
122,1190,100,0.000726
777,1190,602,0.000142
1528,1190,290,0.000300
778,100,602,0.000709
959,100,748,0.000175
123,224,101,0.000456
291,224,185,0.000585
1545,101,1203,0.004621
179,145,533,0.001320
180,145,330,0.000094
1643,145,227,0.000888
1777,145,1143,0.001159
126,1145,103,0.000262
1465,1145,959,0.000370
470,103,362,0.000177
129,104,125,0.000468
946,104,737,0.000539
154,125,737,0.000136
1707,125,1015,0.000871
130,159,105,0.000489
199,159,655,0.001136
200,159,301,0.000569
185,105,149,0.000272
843,105,655,0.001032
131,637,106,0.000286
820,637,751,0.000406
227,106,178,0.000987
132,950,107,0.000054
1209,950,697,0.000215
1210,950,343,0.000115
937,107,730,0.000132
1122,107,877,0.000222
797,614,655,0.000501
1546,614,1204,0.000545
979,1168,760,0.000899
1497,1168,954,0.000100
1042,814,1201,0.000159
1424,814,1116,0.000095
136,832,111,0.000878
1756,832,990,0.002636
1774,832,971,0.000572
1432,111,1121,0.000952
137,1079,112,0.000814
1374,1079,200,0.000221
1378,1079,1082,0.000581
150,112,122,0.000744
1015,112,790,0.000121
138,1021,113,0.000538
1297,1021,522,0.000204
1592,1021,1235,0.000159
139,113,366,0.000157
246,113,194,0.000866
476,366,240,0.000291
1385,366,1087,0.000829
141,944,114,0.002722
322,944,249,0.000550
1203,944,132,0.000765
306,114,237,0.000068
1644,114,876,0.000818
410,317,1004,0.000746
564,317,441,0.000081
144,1130,116,0.000062
1446,1130,1101,0.000366
1447,1130,953,0.000766
1441,116,1126,0.000278
146,194,118,0.000787
244,194,1042,0.001013
245,194,212,0.002046
913,118,712,0.002288
1462,1228,1143,0.000093
1581,1228,1125,0.000171
1689,1228,330,0.001170
812,122,628,0.000996
851,122,661,0.000210
151,656,123,0.000152
844,656,252,0.000262
1653,656,383,0.001594
453,123,348,0.000208
152,808,124,0.002284
1034,808,155,0.000562
1035,808,124,0.002284
1306,808,1028,0.000061
422,124,327,0.001399
964,124,751,0.000787
945,737,729,0.002313
1287,737,1015,0.000795
156,687,127,0.002213
880,687,1153,0.000779
1720,687,791,0.000131
171,127,139,0.001383
1715,127,183,0.000119
159,683,129,0.000418
876,683,280,0.000325
160,129,280,0.000532
555,129,434,0.001472
364,280,698,0.000240
163,593,132,0.000290
763,593,1056,0.000438
765,593,249,0.000513
1095,593,857,0.000438
1564,593,1218,0.000390
165,196,133,0.000766
249,196,328,0.001993
451,196,347,0.001348
1551,133,1207,0.002004
167,1126,135,0.000069
1440,1126,322,0.000160
1606,1126,1247,0.000224
1607,135,1247,0.000221
168,834,136,0.001345
896,834,699,0.001472
1069,834,699,0.001472
169,1237,138,0.003762
493,1237,383,0.002338
1594,1237,197,0.003155
869,138,676,0.001382
1654,138,383,0.001799
730,139,568,0.000531
172,374,140,0.000050
482,374,979,0.000373
483,374,864,0.000309
173,140,356,0.000235
1325,140,1042,0.000357
461,356,979,0.000287
462,356,187,0.000916
174,1140,142,0.000197
1180,1140,922,0.000512
1458,1140,1239,0.001411
1459,1140,1061,0.000861
175,142,559,0.001512
1181,142,922,0.000521
382,559,296,0.001405
718,559,1239,0.000852
176,889,143,0.000961
1138,889,236,0.000535
1523,889,1186,0.000860
210,143,166,0.001626
177,1114,144,0.000431
284,1114,219,0.000640
1423,1114,865,0.000062
178,144,308,0.000444
397,144,308,0.000444
285,308,219,0.000248
585,533,459,0.001054
687,533,330,0.001277
426,330,999,0.000697
181,520,147,0.000276
666,520,1100,0.000475
1704,520,210,0.001037
240,147,190,0.000206
1500,1172,1170,0.005045
1681,1172,168,0.005757
1775,1172,1034,0.004700
184,673,149,0.002066
865,673,946,0.002131
1060,673,826,0.001150
1739,673,301,0.003375
1283,149,1011,0.000818
715,556,363,0.000181
189,152,434,0.000424
510,152,397,0.001056
1482,434,1158,0.000749
190,1002,153,0.000377
1272,1002,1083,0.000958
1273,1002,1063,0.000925
191,153,749,0.001662
960,749,1216,0.001856
961,749,967,0.000812
192,753,154,0.001158
1685,753,168,0.008941
591,154,463,0.001396
831,154,644,0.000788
1563,155,1217,0.000188
1657,155,740,0.001120
748,156,584,0.000516
196,1092,157,0.000405
1394,1092,315,0.000383
1499,157,1169,0.000156
198,572,158,0.000136
734,572,365,0.000518
379,158,294,0.001164
1611,158,1250,0.000287
1090,910,853,0.000133
1162,910,600,0.000119
203,302,161,0.000765
388,302,166,0.000185
1149,302,898,0.000742
204,161,223,0.000833
665,161,519,0.000846
676,161,525,0.001727
289,223,1030,0.000827
290,223,515,0.000929
663,223,518,0.000871
205,590,164,0.000867
1301,590,1025,0.001106
439,164,339,0.000337
207,534,165,0.000393
688,534,1192,0.000404
689,534,324,0.003778
208,165,383,0.000519
1531,165,1192,0.000261
209,1030,166,0.000612
1308,1030,836,0.000169
1749,167,816,0.000291
212,911,168,0.001612
1165,911,521,0.000245
215,1043,170,0.001870
743,170,579,0.003669
826,171,640,0.003266
1245,978,1027,0.000385
1246,978,894,0.000293
220,628,173,0.000197
835,628,647,0.001722
269,173,209,0.000200
400,310,220,0.001866
401,310,220,0.001866
222,381,175,0.000177
492,381,175,0.000177
1206,381,947,0.000498
1701,176,1088,0.002261
237,178,187,0.000063
230,806,181,0.001351
1032,806,696,0.000194
755,181,588,0.000230
1017,183,791,0.002225
788,608,564,0.004067
789,608,527,0.000798
1696,608,821,0.001170
235,463,185,0.002677
590,463,644,0.000697
367,185,283,0.001483
928,1015,725,0.003366
1288,1015,248,0.002277
1029,187,803,0.000340
238,1028,188,0.001213
949,1028,740,0.000948
239,188,876,0.000210
1198,188,938,0.013719
1121,876,253,0.004433
924,190,721,0.000212
241,225,191,0.000995
292,225,879,0.000234
293,225,760,0.000180
996,191,841,0.001148
1028,1042,803,0.001145
274,212,1011,0.000433
275,212,712,0.000754
247,618,195,0.000525
800,618,877,0.000159
248,195,507,0.001024
1553,195,1210,0.000304
1743,195,513,0.002120
1538,507,1197,0.000291
423,328,1104,0.000527
1490,328,1163,0.000369
250,766,197,0.001685
986,766,980,0.000325
987,766,581,0.000489
251,197,579,0.005222
657,579,514,0.000768
399,309,764,0.000339
1684,309,335,0.000190
1745,1146,484,0.002371
1773,1146,1214,0.001350
255,1119,200,0.000083
1429,1119,679,0.000969
1430,1119,460,0.000751
836,200,647,0.001439
256,1138,201,0.001722
890,1138,694,0.001457
1456,1138,1204,0.002114
257,201,202,0.000059
1357,201,1069,0.001553
1664,202,801,0.005218
990,770,652,0.001175
1575,770,1223,0.000796
1665,770,542,0.000607
699,542,447,0.000197
1187,542,928,0.000244
632,204,494,0.000272
977,204,758,0.001660
263,1231,205,0.001385
1757,1231,791,0.002757
264,205,606,0.000200
1760,205,1117,0.000156
1779,205,227,0.017441
783,606,845,0.002234
785,606,251,0.002176
1320,1074,1038,0.000729
1367,1074,973,0.000089
391,304,825,0.000208
392,304,401,0.000429
268,416,209,0.000175
535,416,300,0.000166
1572,416,1222,0.000714
1573,209,1222,0.000739
270,316,210,0.003957
408,316,1203,0.000196
1000,316,777,0.001810
272,734,211,0.000304
337,734,259,0.000133
942,734,965,0.001424
273,211,661,0.001088
338,211,259,0.000367
850,661,790,0.000944
1282,1011,680,0.001009
276,841,213,0.001280
1077,841,665,0.000969
329,213,254,0.000235
649,213,508,0.000835
277,844,214,0.000285
565,844,442,0.001333
1080,844,531,0.000814
577,214,453,0.000684
1280,214,1009,0.001395
279,724,234,0.000325
930,724,726,0.000282
1194,234,935,0.000711
1188,930,632,0.000413
1400,930,1097,0.001021
310,240,1097,0.000424
600,219,470,0.000317
286,668,220,0.000208
288,1129,222,0.000162
1445,1129,1000,0.000175
1591,1129,1235,0.000488
1735,222,1235,0.000538
1360,515,1070,0.000873
335,879,258,0.000551
1125,879,258,0.000551
294,1116,226,0.000727
297,1155,228,0.000656
1476,1155,1073,0.000586
298,228,283,0.004674
830,228,644,0.000418
1443,283,1128,0.000772
300,1207,230,0.000244
390,230,303,0.000562
1368,1075,775,0.000094
1369,1075,397,0.000183
304,720,233,0.000508
922,720,298,0.000144
923,720,233,0.000508
305,694,236,0.000089
499,236,388,0.000215
1225,237,962,0.000957
1281,237,1010,0.001217
976,459,758,0.003201
309,1149,239,0.001148
1389,1149,1089,0.001329
1470,1149,727,0.000409
997,239,775,0.001309
1171,239,914,0.000375
1401,1097,410,0.000427
311,493,241,0.000156
630,493,946,0.000767
1061,493,826,0.000881
855,241,664,0.000181
929,726,860,0.000593
669,831,521,0.000479
1066,831,1128,0.000870
316,244,1150,0.000459
481,244,373,0.000306
1671,244,1027,0.001408
541,1150,422,0.000602
1471,1150,373,0.000426
1220,957,264,0.000359
318,928,246,0.001051
571,928,447,0.000363
974,246,757,0.000518
320,1106,248,0.000723
1412,1106,1061,0.000674
1413,1106,729,0.000652
321,248,922,0.000454
1565,249,1218,0.000842
323,621,250,0.001122
804,621,732,0.001856
805,621,539,0.000454
1123,621,878,0.000976
324,250,415,0.000863
895,250,698,0.000259
534,415,539,0.000159
1371,415,1076,0.000153
325,1184,251,0.000635
1519,1184,952,0.000878
1520,1184,866,0.000413
1127,251,880,0.000427
326,468,252,0.001330
596,468,1034,0.002148
597,468,648,0.002227
452,252,348,0.000322
327,1218,253,0.000775
1435,253,1123,0.001187
941,254,733,0.000599
330,1089,255,0.000196
1390,1089,878,0.000496
331,255,584,0.002499
1366,255,1073,0.002808
1046,256,817,0.001396
1674,256,958,0.001727
1353,391,1066,0.000218
336,258,264,0.000254
344,264,566,0.000429
1293,259,1018,0.000505
339,785,260,0.001824
652,785,510,0.004747
1576,260,1224,0.000252
341,1233,261,0.000377
1587,1233,1039,0.000400
1588,1233,492,0.000425
1251,261,983,0.000797
1590,261,1234,0.000828
551,263,431,0.000045
1776,263,1161,0.000317
727,566,1121,0.001112
728,566,665,0.001316
626,265,490,0.001222
980,265,761,0.001201
1205,265,946,0.000981
1761,265,599,0.001191
346,965,266,0.001084
1229,965,368,0.003132
1155,266,903,0.000301
347,582,267,0.000189
746,582,267,0.000189
1143,582,894,0.000140
348,267,473,0.000455
603,473,748,0.002138
752,473,586,0.000510
441,385,340,0.001259
351,1234,270,0.000271
1589,1234,991,0.000560
352,270,398,0.000078
847,270,658,0.000658
511,398,1108,0.000938
512,398,983,0.000706
1404,1100,721,0.000121
358,529,275,0.000080
682,529,1197,0.001215
683,529,1053,0.000590
1778,275,860,0.001586
363,660,279,0.000488
849,660,598,0.000529
586,279,460,0.000806
931,698,727,0.000786
366,792,282,0.002744
1018,792,725,0.000703
1322,1039,897,0.000396
1680,1039,654,0.000723
370,883,285,0.000146
1130,883,1094,0.000750
1131,883,875,0.001087
497,285,386,0.000750
539,285,419,0.000194
1051,1187,842,0.001092
1525,1187,1062,0.002012
1526,1187,733,0.000549
1667,1187,484,0.000241
373,739,289,0.001353
567,739,443,0.000933
948,739,1223,0.000268
374,289,441,0.000718
1233,289,969,0.000626
563,441,479,0.000325
375,917,290,0.000122
1173,917,1152,0.000112
1174,917,630,0.000470
376,1170,291,0.001949
1742,1170,676,0.004463
768,291,595,0.001912
1489,291,1162,0.000101
378,865,294,0.000130
1104,865,470,0.000931
1105,865,470,0.000931
1267,296,997,0.000922
1752,577,419,0.000760
1769,577,958,0.000619
386,863,300,0.000174
1101,863,932,0.000749
1191,863,932,0.000749
1511,300,1178,0.000732
389,472,303,0.001909
602,472,868,0.000259
1340,472,1055,0.000844
1167,303,912,0.000866
1059,825,971,0.000310
517,401,603,0.000925
1235,401,971,0.000444
393,947,305,0.000971
421,968,326,0.000289
902,968,704,0.000627
1232,968,513,0.000366
420,326,1006,0.000267
885,326,690,0.000290
1744,764,710,0.000268
406,744,315,0.000202
953,744,1177,0.000441
1132,1203,884,0.003134
1274,1004,969,0.001246
411,586,319,0.000158
751,586,1161,0.000579
523,319,406,0.003233
1713,319,1027,0.000832
557,435,364,0.005646
1709,435,938,0.002244
413,802,322,0.000485
1026,802,1247,0.000172
1027,802,681,0.001417
414,322,782,0.007490
526,782,408,0.000170
1006,782,1019,0.000096
1406,323,1101,0.000196
1518,324,1183,0.004872
1746,324,924,0.003967
848,325,659,0.000257
1687,325,939,0.000579
884,1006,690,0.000083
1276,1006,730,0.000100
1386,327,1087,0.000915
1562,327,1217,0.000791
1409,1104,1163,0.000550
1410,1104,373,0.000611
1269,999,849,0.000681
1236,1142,972,0.001834
1461,1142,344,0.001190
1738,1142,1173,0.003180
1239,332,973,0.000601
431,585,334,0.000246
750,585,457,0.000249
432,334,457,0.000174
1295,334,1019,0.000798
581,457,514,0.000788
433,364,335,0.001725
908,335,710,0.000295
434,1163,336,0.001089
435,336,578,0.000131
627,578,491,0.000554
742,578,422,0.000968
558,436,510,0.004318
1649,436,896,0.006388
1754,436,407,0.004556
933,339,728,0.001342
1699,339,866,0.000775
612,340,480,0.002415
1640,340,1162,0.005327
442,595,341,0.000078
654,595,511,0.000117
767,595,1127,0.000210
443,341,395,0.000120
1196,341,936,0.000207
477,395,368,0.003599
506,395,647,0.001446
507,395,511,0.000078
1694,1173,1016,0.001976
1729,1173,605,0.002379
445,690,343,0.000125
894,343,697,0.000279
446,994,344,0.000729
664,994,519,0.001730
1263,994,1060,0.001578
1264,994,525,0.000857
447,344,499,0.001639
637,499,972,0.001670
1348,499,1060,0.000758
448,1025,345,0.000278
449,345,905,0.000527
1147,345,897,0.000327
629,905,492,0.000382
1157,905,448,0.000513
867,674,1036,0.000257
1338,674,1053,0.000510
1166,347,912,0.002791
1178,921,1123,0.000749
615,358,483,0.000563
832,1136,645,0.000725
1255,362,986,0.000058
471,771,363,0.001869
991,771,458,0.001036
1096,771,858,0.000362
474,827,365,0.001244
486,827,376,0.000171
1062,827,456,0.000493
475,365,456,0.001137
580,456,402,0.000696
1106,866,880,0.000509
1102,864,986,0.000355
485,1085,376,0.001261
1381,1085,443,0.001140
487,376,714,0.002989
837,714,651,0.003222
915,714,938,0.000921
1736,896,723,0.003560
874,681,901,0.000421
1199,939,1016,0.000846
786,607,972,0.000558
856,607,665,0.000474
496,856,386,0.000124
538,856,419,0.000757
1093,856,1164,0.001165
1396,386,1094,0.000148
739,453,575,0.000669
1350,842,1062,0.001491
1529,647,1191,0.000076
653,511,1162,0.001874
1530,511,1191,0.001445
509,1158,397,0.000593
1481,1158,914,0.000504
1345,1108,1058,0.001028
1415,1108,892,0.000544
572,983,448,0.000226
513,680,421,0.000186
873,680,1225,0.000474
1578,421,1225,0.000485
1566,1219,1050,0.001589
1567,1219,725,0.000692
779,603,702,0.000525
1257,603,990,0.000479
858,402,666,0.000587
781,605,1111,0.001070
900,703,587,0.001456
1438,703,1125,0.000687
769,596,1143,0.000163
1439,596,1125,0.000089
1706,576,1051,0.005920
1758,576,884,0.010693
1228,406,964,0.001648
528,1217,410,0.000078
817,410,632,0.000986
825,640,564,0.003632
999,640,777,0.000824
532,589,413,0.000635
757,589,912,0.000732
758,589,413,0.000635
1341,413,1055,0.000539
695,539,1076,0.000181
1708,431,1077,0.000319
562,422,440,0.002320
1335,1051,676,0.003889
1726,1051,648,0.005274
545,837,426,0.000924
984,837,763,0.000763
1072,837,763,0.000763
828,426,642,0.000067
552,964,432,0.000815
1227,964,432,0.000815
651,510,1124,0.001767
561,1179,440,0.000463
1512,1179,1047,0.000959
1513,1179,1047,0.000959
982,440,762,0.000835
611,479,642,0.001457
566,442,615,0.000547
1422,442,1113,0.000159
798,615,531,0.000603
569,704,445,0.000237
903,704,937,0.000473
1197,445,937,0.000436
1555,1018,1212,0.000492
1294,514,1019,0.000490
583,458,1054,0.000182
584,458,852,0.000343
1088,1054,852,0.000288
1339,1054,858,0.001023
587,460,480,0.000520
1755,816,1153,0.000659
594,1224,467,0.000210
642,1224,504,0.000195
643,467,504,0.000152
1112,1034,871,0.001477
809,648,931,0.003522
599,642,470,0.000336
1109,868,997,0.000452
1266,868,996,0.000664
605,1250,475,0.000276
857,1250,666,0.001042
606,475,666,0.000981
1201,475,942,0.000274
754,486,587,0.000560
774,599,1183,0.001315
625,874,490,0.000372
1117,874,761,0.000998
1118,874,600,0.000136
1331,491,1047,0.000718
1244,492,977,0.000155
631,1238,494,0.001673
975,1238,758,0.000097
1595,1238,1036,0.003213
1596,1238,754,0.000265
633,920,495,0.001155
644,920,505,0.000624
645,495,505,0.001199
1086,495,849,0.001574
673,496,523,0.000602
1082,496,845,0.000215
636,541,498,0.000396
697,541,1070,0.000826
698,541,1010,0.000808
1224,498,962,0.001327
1364,498,1072,0.000523
1237,972,1121,0.001612
1487,1077,1161,0.000070
1437,504,1124,0.000859
1343,505,1057,0.000712
1716,508,669,0.001052
1427,1124,1118,0.000122
773,1162,598,0.001536
656,651,513,0.003757
685,651,531,0.000349
1416,1109,1169,0.000348
1417,1109,654,0.000922
1692,517,752,0.001856
662,1070,518,0.000915
1359,1070,632,0.000923
1363,518,1072,0.000836
939,519,731,0.000752
670,1000,522,0.000380
1270,1000,981,0.000288
672,601,523,0.000555
1141,601,892,0.000452
1081,523,845,0.000524
1561,523,1216,0.000342
675,719,525,0.000419
920,719,1072,0.000451
921,719,992,0.001331
1537,1197,1210,0.000963
1521,1246,1185,0.000048
1605,1246,1185,0.000048
1721,1246,692,0.000574
1517,1192,1183,0.004329
690,1096,535,0.000520
691,1096,535,0.000520
1399,1096,696,0.000034
723,535,563,0.000019
724,535,563,0.000019
1370,1076,996,0.001901
950,1010,740,0.000108
701,1251,544,0.000498
760,1251,591,0.000229
702,544,839,0.000234
710,544,551,0.000923
1074,839,1185,0.000290
1075,839,591,0.000232
1772,958,1016,0.000854
859,551,667,0.000644
1547,786,1205,0.000537
1231,967,1058,0.000896
1405,1101,953,0.000476
1597,1239,1093,0.000867
722,573,562,0.001180
736,573,568,0.000654
841,562,654,0.001162
761,563,591,0.000081
1763,563,1185,0.000811
725,777,564,0.003107
1169,913,702,0.000666
1748,913,990,0.001665
940,732,996,0.000837
1727,732,878,0.002852
833,574,645,0.002255
738,1009,575,0.000687
1279,1009,1113,0.000117
1321,575,1038,0.000530
745,980,581,0.000367
753,1063,587,0.000977
1351,1063,1083,0.000782
1540,912,1198,0.000887
1556,1212,903,0.001474
1094,1056,857,0.000410
1189,1127,931,0.003730
1442,1127,936,0.000072
772,1191,598,0.001345
872,1191,679,0.000491
1473,602,1152,0.000106
1419,1111,781,0.001556
963,751,1087,0.001562
1113,871,931,0.005089
936,877,730,0.000209
814,1152,630,0.000490
981,630,762,0.001485
1024,801,1195,0.002353
1025,801,1037,0.000644
1318,801,1037,0.000644
816,740,632,0.000847
1768,723,953,0.001305
838,757,652,0.000163
1403,652,1099,0.000096
1383,1086,1066,0.000977
1384,1086,857,0.001072
1259,658,991,0.000819
1346,658,1058,0.000118
1428,812,1118,0.010082
1474,669,1153,0.000988
1316,1036,787,0.000072
1317,1036,752,0.000633
1577,1225,826,0.000579
1152,901,710,0.000898
1009,692,784,0.000346
1304,692,1026,0.000370
969,697,754,0.002202
1509,711,1177,0.002044
1260,992,1060,0.001434
1751,992,962,0.000992
1170,727,914,0.000918
932,1147,728,0.000242
1126,1147,880,0.000413
1468,1147,728,0.000242
934,762,729,0.001886
1395,762,1093,0.000223
938,898,731,0.000175
1491,731,1164,0.001166
1574,1223,1099,0.000641
1560,1216,892,0.000079
965,787,752,0.000651
1012,787,758,0.003248
1222,761,959,0.000298
983,942,763,0.001703
1004,1062,781,0.000334
1303,784,1026,0.000134
1014,788,1113,0.000872
1238,788,973,0.001490
1045,1195,817,0.001014
1534,1195,1069,0.001524
1249,803,981,0.000243
1120,817,875,0.000275
1052,820,1032,0.000473
1216,820,954,0.000450
1571,826,1221,0.001730
1524,836,1186,0.002523
1085,1057,849,0.000188
1190,932,1178,0.000172
1254,986,1221,0.000057
1119,1014,875,0.000767
1285,1014,1094,0.001215
1242,897,977,0.000202
1510,1178,1222,0.000175
1570,959,1221,0.000160
1402,969,1099,0.000729
1365,1055,1073,0.000905
1349,1093,1061,0.001424
1539,1073,1198,0.001939
